anchor_p,offset,candidate_q,carrier,carrier_offset,carrier_d,post_carrier_lower_d_count,post_carrier_ge_d_count,label_status,label_reasons,label_unresolved_offsets,label_carrier,label_carrier_offset,label_carrier_d,lock_carrier,lock_carrier_offset,lock_carrier_d,lock_threat,lock_threat_offset,lock_threat_d,survivor_lock_carrier,survivor_lock_carrier_offset,survivor_lock_carrier_d,survivor_lock_threat,survivor_lock_threat_offset,survivor_lock_threat_d,label_lock_carrier,label_lock_carrier_offset,label_lock_carrier_d,label_lock_threat,label_lock_threat_offset,label_lock_threat_d,interior_prime_offsets,structural_status,structural_reasons,rule_x_status,rule_x_reasons,survivor_lock_status,survivor_lock_reasons,label_lock_status,label_lock_reasons,exact_status,exact_reasons
13,46,59,25,12,3,0,26,UNRESOLVED,UNRESOLVED_INTERIOR_OPEN,4 6 10 16 18 24 28 30 34 40,25,12,3,14,1,4,25,12,3,14,1,4,25,12,3,14,1,4,25,12,3,4 6 10 16 18 24 28 30 34 40,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,LABEL_FREE_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
13,48,61,25,12,3,0,27,UNRESOLVED,UNRESOLVED_INTERIOR_OPEN,4 6 10 16 18 24 28 30 34 40 46,25,12,3,14,1,4,25,12,3,14,1,4,25,12,3,14,1,4,25,12,3,4 6 10 16 18 24 28 30 34 40 46,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,LABEL_FREE_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
13,54,67,25,12,3,0,32,UNRESOLVED,UNRESOLVED_INTERIOR_OPEN,4 6 10 16 18 24 28 30 34 40 46 48,25,12,3,14,1,4,25,12,3,14,1,4,25,12,3,14,1,4,25,12,3,4 6 10 16 18 24 28 30 34 40 46 48,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,LABEL_FREE_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
13,58,71,25,12,3,0,35,UNRESOLVED,UNRESOLVED_INTERIOR_OPEN,4 6 10 16 18 24 28 30 34 40 46 48 54,25,12,3,14,1,4,25,12,3,14,1,4,25,12,3,14,1,4,25,12,3,4 6 10 16 18 24 28 30 34 40 46 48 54,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,LABEL_FREE_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
13,60,73,25,12,3,0,36,UNRESOLVED,UNRESOLVED_INTERIOR_OPEN,4 6 10 16 18 24 28 30 34 40 46 48 54 58,25,12,3,14,1,4,25,12,3,14,1,4,25,12,3,14,1,4,25,12,3,4 6 10 16 18 24 28 30 34 40 46 48 54 58,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,LABEL_FREE_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
13,64,77,25,12,3,0,39,REJECTED,CANDIDATE_WITNESS_FACTOR_7,,25,12,3,14,1,4,25,12,3,14,1,4,25,12,3,14,1,4,25,12,3,4 6 10 16 18 24 28 30 34 40 46 48 54 58 60,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_WITNESS_FACTOR_7 LABEL_FREE_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
13,66,79,25,12,3,0,41,UNRESOLVED,UNRESOLVED_INTERIOR_OPEN,4 6 10 16 18 24 28 30 34 40 46 48 54 58 60,25,12,3,14,1,4,25,12,3,14,1,4,25,12,3,14,1,4,25,12,3,4 6 10 16 18 24 28 30 34 40 46 48 54 58 60,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,LABEL_FREE_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
13,70,83,25,12,3,0,44,UNRESOLVED,UNRESOLVED_INTERIOR_OPEN,4 6 10 16 18 24 28 30 34 40 46 48 54 58 60 66,25,12,3,14,1,4,25,12,3,14,1,4,25,12,3,14,1,4,25,12,3,4 6 10 16 18 24 28 30 34 40 46 48 54 58 60 66,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,LABEL_FREE_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
13,76,89,25,12,3,0,49,UNRESOLVED,UNRESOLVED_INTERIOR_OPEN,4 6 10 16 18 24 28 30 34 40 46 48 54 58 60 66 70,25,12,3,14,1,4,25,12,3,14,1,4,25,12,3,14,1,4,25,12,3,4 6 10 16 18 24 28 30 34 40 46 48 54 58 60 66 70,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,LABEL_FREE_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
13,78,91,25,12,3,0,50,REJECTED,CANDIDATE_WITNESS_FACTOR_7,,25,12,3,14,1,4,25,12,3,14,1,4,25,12,3,14,1,4,25,12,3,4 6 10 16 18 24 28 30 34 40 46 48 54 58 60 66 70 76,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_WITNESS_FACTOR_7 LABEL_FREE_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
13,84,97,25,12,3,0,56,UNRESOLVED,UNRESOLVED_INTERIOR_OPEN,4 6 10 16 18 24 28 30 34 40 46 48 54 58 60 66 70 76,25,12,3,14,1,4,25,12,3,14,1,4,25,12,3,14,1,4,25,12,3,4 6 10 16 18 24 28 30 34 40 46 48 54 58 60 66 70 76,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,LABEL_FREE_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
13,88,101,25,12,3,0,59,UNRESOLVED,UNRESOLVED_INTERIOR_OPEN,4 6 10 16 18 24 28 30 34 40 46 48 54 58 60 66 70 76 84,25,12,3,14,1,4,25,12,3,14,1,4,25,12,3,14,1,4,25,12,3,4 6 10 16 18 24 28 30 34 40 46 48 54 58 60 66 70 76 84,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,LABEL_FREE_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
13,90,103,25,12,3,0,60,UNRESOLVED,UNRESOLVED_INTERIOR_OPEN,4 6 10 16 18 24 28 30 34 40 46 48 54 58 60 66 70 76 84 88,25,12,3,14,1,4,25,12,3,14,1,4,25,12,3,14,1,4,25,12,3,4 6 10 16 18 24 28 30 34 40 46 48 54 58 60 66 70 76 84 88,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,LABEL_FREE_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
13,94,107,25,12,3,0,63,UNRESOLVED,UNRESOLVED_INTERIOR_OPEN,4 6 10 16 18 24 28 30 34 40 46 48 54 58 60 66 70 76 84 88 90,25,12,3,14,1,4,25,12,3,14,1,4,25,12,3,14,1,4,25,12,3,4 6 10 16 18 24 28 30 34 40 46 48 54 58 60 66 70 76 84 88 90,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,LABEL_FREE_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
13,96,109,25,12,3,0,64,UNRESOLVED,UNRESOLVED_INTERIOR_OPEN,4 6 10 16 18 24 28 30 34 40 46 48 54 58 60 66 70 76 84 88 90 94,25,12,3,14,1,4,25,12,3,14,1,4,25,12,3,14,1,4,25,12,3,4 6 10 16 18 24 28 30 34 40 46 48 54 58 60 66 70 76 84 88 90 94,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,LABEL_FREE_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
13,100,113,25,12,3,0,67,UNRESOLVED,UNRESOLVED_INTERIOR_OPEN,4 6 10 16 18 24 28 30 34 40 46 48 54 58 60 66 70 76 84 88 90 94 96,25,12,3,14,1,4,25,12,3,14,1,4,25,12,3,14,1,4,25,12,3,4 6 10 16 18 24 28 30 34 40 46 48 54 58 60 66 70 76 84 88 90 94 96,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,LABEL_FREE_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
13,106,119,25,12,3,0,72,REJECTED,CANDIDATE_WITNESS_FACTOR_7,,25,12,3,14,1,4,25,12,3,14,1,4,25,12,3,14,1,4,25,12,3,4 6 10 16 18 24 28 30 34 40 46 48 54 58 60 66 70 76 84 88 90 94 96 100,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_WITNESS_FACTOR_7 LABEL_FREE_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
13,108,121,25,12,3,0,74,REJECTED,CANDIDATE_WITNESS_FACTOR_11,,25,12,3,14,1,4,25,12,3,14,1,4,25,12,3,14,1,4,25,12,3,4 6 10 16 18 24 28 30 34 40 46 48 54 58 60 66 70 76 84 88 90 94 96 100,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_WITNESS_FACTOR_11 LABEL_FREE_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
13,114,127,25,12,3,0,80,UNRESOLVED,UNRESOLVED_INTERIOR_OPEN,4 6 10 16 18 24 28 30 34 40 46 48 54 58 60 66 70 76 84 88 90 94 96 100,25,12,3,14,1,4,25,12,3,14,1,4,25,12,3,14,1,4,25,12,3,4 6 10 16 18 24 28 30 34 40 46 48 54 58 60 66 70 76 84 88 90 94 96 100,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,LABEL_FREE_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
13,118,131,25,12,3,0,83,UNRESOLVED,UNRESOLVED_INTERIOR_OPEN,4 6 10 16 18 24 28 30 34 40 46 48 54 58 60 66 70 76 84 88 90 94 96 100 114,25,12,3,14,1,4,25,12,3,14,1,4,25,12,3,14,1,4,25,12,3,4 6 10 16 18 24 28 30 34 40 46 48 54 58 60 66 70 76 84 88 90 94 96 100 114,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,LABEL_FREE_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
13,120,133,25,12,3,0,84,REJECTED,CANDIDATE_WITNESS_FACTOR_7,,25,12,3,14,1,4,25,12,3,14,1,4,25,12,3,14,1,4,25,12,3,4 6 10 16 18 24 28 30 34 40 46 48 54 58 60 66 70 76 84 88 90 94 96 100 114 118,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_WITNESS_FACTOR_7 LABEL_FREE_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
13,124,137,25,12,3,0,88,UNRESOLVED,UNRESOLVED_INTERIOR_OPEN,4 6 10 16 18 24 28 30 34 40 46 48 54 58 60 66 70 76 84 88 90 94 96 100 114 118,25,12,3,14,1,4,25,12,3,14,1,4,25,12,3,14,1,4,25,12,3,4 6 10 16 18 24 28 30 34 40 46 48 54 58 60 66 70 76 84 88 90 94 96 100 114 118,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,LABEL_FREE_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
13,126,139,25,12,3,0,89,UNRESOLVED,UNRESOLVED_INTERIOR_OPEN,4 6 10 16 18 24 28 30 34 40 46 48 54 58 60 66 70 76 84 88 90 94 96 100 114 118 124,25,12,3,14,1,4,25,12,3,14,1,4,25,12,3,14,1,4,25,12,3,4 6 10 16 18 24 28 30 34 40 46 48 54 58 60 66 70 76 84 88 90 94 96 100 114 118 124,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,LABEL_FREE_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
17,2,19,18,1,6,0,0,RESOLVED_SURVIVOR,,,18,1,6,18,1,6,21,4,4,18,1,6,21,4,4,18,1,6,21,4,4,,SURVIVES,,SURVIVES,,SURVIVES,,RESOLVED_SURVIVOR,,SURVIVES,
17,6,23,21,4,4,0,1,UNRESOLVED,UNRESOLVED_INTERIOR_OPEN,2,21,4,4,18,1,6,21,4,4,18,1,6,21,4,4,18,1,6,21,4,4,2,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,LABEL_FREE_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
17,12,29,25,8,3,0,3,UNRESOLVED,UNRESOLVED_INTERIOR_OPEN,2 6,25,8,3,18,1,6,21,4,4,18,1,6,21,4,4,18,1,6,21,4,4,2 6,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,LABEL_FREE_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
17,14,31,25,8,3,0,4,UNRESOLVED,UNRESOLVED_INTERIOR_OPEN,2 6 12,25,8,3,18,1,6,21,4,4,18,1,6,21,4,4,18,1,6,21,4,4,2 6 12,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,LABEL_FREE_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
17,20,37,25,8,3,0,9,UNRESOLVED,UNRESOLVED_INTERIOR_OPEN,2 6 12 14,25,8,3,18,1,6,21,4,4,18,1,6,21,4,4,18,1,6,21,4,4,2 6 12 14,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,LABEL_FREE_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
17,24,41,25,8,3,0,12,UNRESOLVED,UNRESOLVED_INTERIOR_OPEN,2 6 12 14 20,25,8,3,18,1,6,21,4,4,18,1,6,21,4,4,18,1,6,21,4,4,2 6 12 14 20,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,LABEL_FREE_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
17,26,43,25,8,3,0,13,UNRESOLVED,UNRESOLVED_INTERIOR_OPEN,2 6 12 14 20 24,25,8,3,18,1,6,21,4,4,18,1,6,21,4,4,18,1,6,21,4,4,2 6 12 14 20 24,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,LABEL_FREE_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
17,30,47,25,8,3,0,16,UNRESOLVED,UNRESOLVED_INTERIOR_OPEN,2 6 12 14 20 24 26,25,8,3,18,1,6,21,4,4,18,1,6,21,4,4,18,1,6,21,4,4,2 6 12 14 20 24 26,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,LABEL_FREE_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
17,32,49,25,8,3,0,17,REJECTED,CANDIDATE_WITNESS_FACTOR_7,,25,8,3,18,1,6,21,4,4,18,1,6,21,4,4,18,1,6,21,4,4,2 6 12 14 20 24 26 30,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_WITNESS_FACTOR_7 LABEL_FREE_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
17,36,53,25,8,3,0,21,UNRESOLVED,UNRESOLVED_INTERIOR_OPEN,2 6 12 14 20 24 26 30,25,8,3,18,1,6,21,4,4,18,1,6,21,4,4,18,1,6,21,4,4,2 6 12 14 20 24 26 30,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,LABEL_FREE_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
17,42,59,25,8,3,0,26,UNRESOLVED,UNRESOLVED_INTERIOR_OPEN,2 6 12 14 20 24 26 30 36,25,8,3,18,1,6,21,4,4,18,1,6,21,4,4,18,1,6,21,4,4,2 6 12 14 20 24 26 30 36,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,LABEL_FREE_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
17,44,61,25,8,3,0,27,UNRESOLVED,UNRESOLVED_INTERIOR_OPEN,2 6 12 14 20 24 26 30 36 42,25,8,3,18,1,6,21,4,4,18,1,6,21,4,4,18,1,6,21,4,4,2 6 12 14 20 24 26 30 36 42,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,LABEL_FREE_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
17,50,67,25,8,3,0,32,UNRESOLVED,UNRESOLVED_INTERIOR_OPEN,2 6 12 14 20 24 26 30 36 42 44,25,8,3,18,1,6,21,4,4,18,1,6,21,4,4,18,1,6,21,4,4,2 6 12 14 20 24 26 30 36 42 44,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,LABEL_FREE_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
17,54,71,25,8,3,0,35,UNRESOLVED,UNRESOLVED_INTERIOR_OPEN,2 6 12 14 20 24 26 30 36 42 44 50,25,8,3,18,1,6,21,4,4,18,1,6,21,4,4,18,1,6,21,4,4,2 6 12 14 20 24 26 30 36 42 44 50,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,LABEL_FREE_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
17,56,73,25,8,3,0,36,UNRESOLVED,UNRESOLVED_INTERIOR_OPEN,2 6 12 14 20 24 26 30 36 42 44 50 54,25,8,3,18,1,6,21,4,4,18,1,6,21,4,4,18,1,6,21,4,4,2 6 12 14 20 24 26 30 36 42 44 50 54,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,LABEL_FREE_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
17,60,77,25,8,3,0,39,REJECTED,CANDIDATE_WITNESS_FACTOR_7,,25,8,3,18,1,6,21,4,4,18,1,6,21,4,4,18,1,6,21,4,4,2 6 12 14 20 24 26 30 36 42 44 50 54 56,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_WITNESS_FACTOR_7 LABEL_FREE_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
17,62,79,25,8,3,0,41,UNRESOLVED,UNRESOLVED_INTERIOR_OPEN,2 6 12 14 20 24 26 30 36 42 44 50 54 56,25,8,3,18,1,6,21,4,4,18,1,6,21,4,4,18,1,6,21,4,4,2 6 12 14 20 24 26 30 36 42 44 50 54 56,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,LABEL_FREE_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
17,66,83,25,8,3,0,44,UNRESOLVED,UNRESOLVED_INTERIOR_OPEN,2 6 12 14 20 24 26 30 36 42 44 50 54 56 62,25,8,3,18,1,6,21,4,4,18,1,6,21,4,4,18,1,6,21,4,4,2 6 12 14 20 24 26 30 36 42 44 50 54 56 62,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,LABEL_FREE_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
17,72,89,25,8,3,0,49,UNRESOLVED,UNRESOLVED_INTERIOR_OPEN,2 6 12 14 20 24 26 30 36 42 44 50 54 56 62 66,25,8,3,18,1,6,21,4,4,18,1,6,21,4,4,18,1,6,21,4,4,2 6 12 14 20 24 26 30 36 42 44 50 54 56 62 66,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,LABEL_FREE_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
17,74,91,25,8,3,0,50,REJECTED,CANDIDATE_WITNESS_FACTOR_7,,25,8,3,18,1,6,21,4,4,18,1,6,21,4,4,18,1,6,21,4,4,2 6 12 14 20 24 26 30 36 42 44 50 54 56 62 66 72,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_WITNESS_FACTOR_7 LABEL_FREE_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
17,80,97,25,8,3,0,56,UNRESOLVED,UNRESOLVED_INTERIOR_OPEN,2 6 12 14 20 24 26 30 36 42 44 50 54 56 62 66 72,25,8,3,18,1,6,21,4,4,18,1,6,21,4,4,18,1,6,21,4,4,2 6 12 14 20 24 26 30 36 42 44 50 54 56 62 66 72,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,LABEL_FREE_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
17,84,101,25,8,3,0,59,UNRESOLVED,UNRESOLVED_INTERIOR_OPEN,2 6 12 14 20 24 26 30 36 42 44 50 54 56 62 66 72 80,25,8,3,18,1,6,21,4,4,18,1,6,21,4,4,18,1,6,21,4,4,2 6 12 14 20 24 26 30 36 42 44 50 54 56 62 66 72 80,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,LABEL_FREE_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
